019-12-25T23:42:29.081+07:00	INFO 	R1 receive event <-495:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>32
2019-12-26T00:37:26.901+07:00	INFO 	P1 receive message <629:Res,0,OK>27
2019-12-26T00:37:26.934+07:00	INFO 	R1 send <783:Init>70
2019-12-26T00:37:26.965+07:00	INFO 	R1 receive message <783:Ack,0>47
2019-12-26T00:37:28.285+07:00	INFO 	R1 receive message <783:Res,0>62
2019-12-26T00:37:28.313+07:00	INFO 	R1 send <786:Home>68
2019-12-26T00:37:28.341+07:00	INFO 	R1 receive message <786:Ack,0>4A
2019-12-26T00:37:30.582+07:00	INFO 	R1 receive message <786:Res,0>65
2019-12-26T00:37:30.585+07:00	INFO 	R1 send <789:QryCpos,R1:B1,Symbl>42
2019-12-26T00:37:30.635+07:00	INFO 	R1 receive message <789:Ack,0>4D
2019-12-26T00:37:30.637+07:00	INFO 	R1 receive message <789:Res,P1:1,Safe>CF
2019-12-26T00:37:30.697+07:00	INFO 	P1 send <640:Home>5D
2019-12-26T00:37:30.726+07:00	INFO 	P1 receive message <640:Ack,0>3F
2019-12-26T00:37:30.755+07:00	INFO 	P1 receive event <-411:Evt,3FE01,Loadport Requires Homing>DA
2019-12-26T00:37:30.776+07:00	INFO 	P1 receive event <-412:Evt,DF011,Clamped On>34
2019-12-26T00:37:30.780+07:00	INFO 	P1 receive event <-413:Evt,DF014,Unclamped Off>79
2019-12-26T00:37:31.444+07:00	INFO 	P1 receive event <-414:Evt,DF012,Clamped Off>95
2019-12-26T00:37:31.448+07:00	INFO 	P1 receive event <-415:Evt,DF013,Unclamped On>1C
2019-12-26T00:37:31.512+07:00	INFO 	P1 receive message <640:Res,0,OK>20
2019-12-26T00:37:31.552+07:00	INFO 	P1 send <642:Load,Open>14
2019-12-26T00:37:31.584+07:00	INFO 	P1 receive message <642:Ack,0>41
2019-12-26T00:37:31.619+07:00	INFO 	P1 receive event <-416:Evt,DF024,FOUP Door Chucked>6E
2019-12-26T00:37:31.643+07:00	INFO 	P1 receive event <-417:Evt,DF031,PDO Docked Off>30
2019-12-26T00:37:31.647+07:00	INFO 	P1 receive event <-418:Evt,DF021,FOUP Door Latched Off>A6
2019-12-26T00:37:31.651+07:00	INFO 	P1 receive event <-419:Evt,DF022,FOUP Door Unlatched On>2D
2019-12-26T00:37:31.699+07:00	INFO 	P1 receive event <-420:Evt,DF011,Clamped On>33
2019-12-26T00:37:31.703+07:00	INFO 	P1 receive event <-421:Evt,DF014,Unclamped Off>78
2019-12-26T00:37:32.242+07:00	INFO 	P1 receive event <-422:Evt,DF018,Undocked Off>11
2019-12-26T00:37:32.713+07:00	INFO 	P1 receive event <-423:Evt,DF015,Docked On>CE
2019-12-26T00:37:33.154+07:00	INFO 	P1 receive event <-424:Evt,DF030,PDO Docked On>CF
2019-12-26T00:37:33.203+07:00	INFO 	P1 receive event <-425:Evt,DF031,PDO Docked Off>2F
2019-12-26T00:37:36.803+07:00	INFO 	P1 receive event <-426:Evt,DF032,PDO Undocked On>B6
2019-12-26T00:37:36.836+07:00	INFO 	P1 receive event <-427:Evt,DF035,PDO Raised Off>43
2019-12-26T00:37:39.679+07:00	INFO 	P1 receive event <-428:Evt,DF036,POD Lowered On>61
2019-12-26T00:37:39.683+07:00	INFO 	P1 receive event <-429:Evt,DF040,Mapper in safe location>3F
2019-12-26T00:37:40.338+07:00	INFO 	P1 receive message <642:Res,0,OK>22
2019-12-26T00:37:40.367+07:00	INFO 	P1 send <652:GetMap>15
2019-12-26T00:37:40.393+07:00	INFO 	P1 receive message <652:Ack,0>42
2019-12-26T00:37:40.418+07:00	INFO 	P1 receive message <652:Res,0,25,1;0.76;0.04,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00>A0
2019-12-26T00:37:45.503+07:00	INFO 	R1 send <805:GetWaf,R1:B1,P1:1>89
2019-12-26T00:37:45.555+07:00	INFO 	R1 receive message <805:Ack,0>42
2019-12-26T00:37:46.540+07:00	INFO 	R1 receive event <-146:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>2B
2019-12-26T00:37:48.030+07:00	INFO 	R1 receive event <-147:Evt,8F203,3,R1:B1,P1:1,GetWaf,^1 is now retracted from ^2 during ^3 command>94
2019-12-26T00:37:48.059+07:00	INFO 	R1 receive message <805:Res,0>5D
2019-12-26T00:37:48.089+07:00	INFO 	R1 send <808:QryCpos,R1:B1,Symbl>3A
2019-12-26T00:37:48.116+07:00	INFO 	R1 receive message <808:Ack,0>45
2019-12-26T00:37:48.144+07:00	INFO 	R1 receive message <808:Res,P1:1,Safe>C7
2019-12-26T00:37:48.177+07:00	INFO 	R1 send <809:PutWaf,R1:B1,P1:25>DC
2019-12-26T00:37:48.179+07:00	INFO 	R1 receive message <809:Ack,0>46
2019-12-26T00:37:48.925+07:00	INFO 	R1 receive event <-148:Evt,8F201,3,R1:B1,P1:25,PutWaf,^1 is now pointing at ^2 during ^3 command>AD
2019-12-26T00:37:49.930+07:00	INFO 	R1 receive event <-149:Evt,8F202,3,R1:B1,P1:25,PutWaf,^1 is now extended into ^2 during ^3 command>7D
2019-12-26T00:37:51.195+07:00	INFO 	R1 receive event <-150:Evt,8F203,3,R1:B1,P1:25,PutWaf,^1 is now retracted from ^2 during ^3 command>DD
2019-12-26T00:37:51.225+07:00	INFO 	R1 receive message <809:Res,0>61
2019-12-26T00:37:51.253+07:00	INFO 	R1 send <813:QryCpos,R1:B1,Symbl>36
2019-12-26T00:37:51.283+07:00	INFO 	R1 receive message <813:Ack,0>41
2019-12-26T00:37:51.313+07:00	INFO 	R1 receive message <813:Res,P1:25,Safe>F9
2019-12-26T00:38:01.351+07:00	INFO 	R1 send <825:GetWaf,R1:B1,P1:25>C1
2019-12-26T00:38:01.355+07:00	INFO 	R1 receive message <825:Ack,0>44
2019-12-26T00:38:02.375+07:00	INFO 	R1 receive event <-151:Evt,8F202,3,R1:B1,P1:25,GetWaf,^1 is now extended into ^2 during ^3 command>5D
2019-12-26T00:38:03.863+07:00	INFO 	R1 receive event <-152:Evt,8F203,3,R1:B1,P1:25,GetWaf,^1 is now retracted from ^2 during ^3 command>C6
2019-12-26T00:38:03.899+07:00	INFO 	R1 receive message <825:Res,0>5F
2019-12-26T00:38:03.929+07:00	INFO 	R1 send <828:QryCpos,R1:B1,Symbl>3C
2019-12-26T00:38:03.958+07:00	INFO 	R1 receive message <828:Ack,0>47
2019-12-26T00:38:03.986+07:00	INFO 	R1 receive message <828:Res,P1:25,Safe>FF
2019-12-26T00:38:04.018+07:00	INFO 	R1 send <829:PutWaf,R1:B1,P1:1>A8
2019-12-26T00:38:04.046+07:00	INFO 	R1 receive message <829:Ack,0>48
2019-12-26T00:38:04.766+07:00	INFO 	R1 receive event <-153:Evt,8F201,3,R1:B1,P1:1,PutWaf,^1 is now pointing at ^2 during ^3 command>73
2019-12-26T00:38:05.769+07:00	INFO 	R1 receive event <-154:Evt,8F202,3,R1:B1,P1:1,PutWaf,^1 is now extended into ^2 during ^3 command>43
2019-12-26T00:38:07.033+07:00	INFO 	R1 receive event <-155:Evt,8F203,3,R1:B1,P1:1,PutWaf,^1 is now retracted from ^2 during ^3 command>AC
2019-12-26T00:38:07.061+07:00	INFO 	R1 receive message <829:Res,0>63
2019-12-26T00:38:07.092+07:00	INFO 	R1 send <833:QryCpos,R1:B1,Symbl>38
2019-12-26T00:38:07.126+07:00	INFO 	R1 receive message <833:Ack,0>43
2019-12-26T00:38:07.155+07:00	INFO 	R1 receive message <833:Res,P1:1,Safe>C5
2019-12-26T00:38:12.196+07:00	INFO 	P1 send <684:Unload,Unclamp>3B
2019-12-26T00:38:12.238+07:00	INFO 	P1 receive message <684:Ack,0>47
2019-12-26T00:38:12.910+07:00	INFO 	P1 receive event <-430:Evt,DF037,POD Lowered Off>B9
2019-12-26T00:38:12.914+07:00	INFO 	P1 receive event <-431:Evt,DF041,Mapper not in safe location>AA
2019-12-26T00:38:15.020+07:00	INFO 	P1 receive event <-432:Evt,DF034,PDO Raised On>E0
2019-12-26T00:38:15.050+07:00	INFO 	P1 receive event <-433:Evt,DF033,PDO Undocked Off>13
2019-12-26T00:38:16.307+07:00	INFO 	P1 receive event <-434:Evt,DF030,PDO Docked On>D0
2019-12-26T00:38:16.314+07:00	INFO 	P1 receive event <-435:Evt,DF023,FOUP Door Unlatched Off>8A
2019-12-26T00:38:16.318+07:00	INFO 	P1 receive event <-436:Evt,DF020,FOUP Door Latched On>47
2019-12-26T00:38:16.338+07:00	INFO 	P1 receive event <-437:Evt,DF025,FOUP Door Unchucked>55
2019-12-26T00:38:17.275+07:00	INFO 	P1 receive event <-438:Evt,DF016,Docked Off>33
2019-12-26T00:38:17.855+07:00	INFO 	P1 receive event <-439:Evt,DF017,Undocked On>BA
2019-12-26T00:38:17.875+07:00	INFO 	P1 receive event <-440:Evt,DF012,Clamped Off>94
2019-12-26T00:38:17.879+07:00	INFO 	P1 receive event <-441:Evt,DF013,Unclamped On>1B
2019-12-26T00:38:17.946+07:00	INFO 	P1 receive message <684:Res,0,OK>28
2019-12-26T00:38:17.977+07:00	INFO 	R1 send <845:Init>6F
2019-12-26T00:38:18.008+07:00	INFO 	R1 receive message <845:Ack,0>46
2019-12-26T00:38:19.321+07:00	INFO 	R1 receive message <845:Res,0>61
2019-12-26T00:38:19.352+07:00	INFO 	R1 send <847:Home>66
2019-12-26T00:38:19.379+07:00	INFO 	R1 receive message <847:Ack,0>48
2019-12-26T00:38:21.627+07:00	INFO 	R1 receive message <847:Res,0>63
2019-12-26T00:38:21.632+07:00	INFO 	R1 send <851:QryCpos,R1:B1,Symbl>38
2019-12-26T00:38:21.680+07:00	INFO 	R1 receive message <851:Ack,0>43
2019-12-26T00:38:21.707+07:00	INFO 	R1 receive message <851:Res,P1:1,Safe>C5
2019-12-26T00:38:21.736+07:00	INFO 	P1 send <695:Home>67
2019-12-26T00:38:21.765+07:00	INFO 	P1 receive message <695:Ack,0>49
2019-12-26T00:38:21.793+07:00	INFO 	P1 receive event <-442:Evt,3FE01,Loadport Requires Homing>DE
2019-12-26T00:38:21.814+07:00	INFO 	P1 receive event <-443:Evt,DF011,Clamped On>38
2019-12-26T00:38:21.818+07:00	INFO 	P1 receive event <-444:Evt,DF014,Unclamped Off>7D
2019-12-26T00:38:22.485+07:00	INFO 	P1 receive event <-445:Evt,DF012,Clamped Off>99
2019-12-26T00:38:22.489+07:00	INFO 	P1 receive event <-446:Evt,DF013,Unclamped On>20
2019-12-26T00:38:22.551+07:00	INFO 	P1 receive message <695:Res,0,OK>2A
2019-12-26T00:38:22.583+07:00	INFO 	P1 send <697:Load,Open>1E
2019-12-26T00:38:22.612+07:00	INFO 	P1 receive message <697:Ack,0>4B
2019-12-26T00:38:22.652+07:00	INFO 	P1 receive event <-447:Evt,DF024,FOUP Door Chucked>72
2019-12-26T00:38:22.676+07:00	INFO 	P1 receive event <-448:Evt,DF031,PDO Docked Off>34
2019-12-26T00:38:22.680+07:00	INFO 	P1 receive event <-449:Evt,DF021,FOUP Door Latched Off>AA
2019-12-26T00:38:22.684+07:00	INFO 	P1 receive event <-450:Evt,DF022,FOUP Door Unlatched On>28
2019-12-26T00:38:22.733+07:00	INFO 	P1 receive event <-451:Evt,DF011,Clamped On>37
2019-12-26T00:38:22.737+07:00	INFO 	P1 receive event <-452:Evt,DF014,Unclamped Off>7C
2019-12-26T00:38:23.277+07:00	INFO 	P1 receive event <-453:Evt,DF018,Undocked Off>15
2019-12-26T00:38:23.749+07:00	INFO 	P1 receive event <-454:Evt,DF015,Docked On>D2
2019-12-26T00:38:24.189+07:00	INFO 	P1 receive event <-455:Evt,DF030,PDO Docked On>D3
2019-12-26T00:38:24.240+07:00	INFO 	P1 receive event <-456:Evt,DF031,PDO Docked Off>33
2019-12-26T00:38:27.845+07:00	INFO 	P1 receive event <-457:Evt,DF032,PDO Undocked On>BA
2019-12-26T00:38:27.877+07:00	INFO 	P1 receive event <-458:Evt,DF035,PDO Raised Off>47
2019-12-26T00:38:30.730+07:00	INFO 	P1 receive event <-459:Evt,DF036,POD Lowered On>65
2019-12-26T00:38:30.734+07:00	INFO 	P1 receive event <-460:Evt,DF040,Mapper in safe location>3A
2019-12-26T00:38:31.386+07:00	INFO 	P1 receive message <697:Res,0,OK>2C
2019-12-26T00:38:31.416+07:00	INFO 	P1 send <707:GetMap>16
2019-12-26T00:38:31.449+07:00	INFO 	P1 receive message <707:Ack,0>43
2019-12-26T00:38:31.475+07:00	INFO 	P1 receive message <707:Res,0,25,1;0.76;0.04,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00>A1
2019-12-26T00:38:36.552+07:00	INFO 	R1 send <867:GetWaf,R1:B1,P1:1>91
2019-12-26T00:38:36.590+07:00	INFO 	R1 receive message <867:Ack,0>4A
2019-12-26T00:38:37.582+07:00	INFO 	R1 receive event <-156:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>2C
2019-12-26T00:38:39.071+07:00	INFO 	R1 receive event <-157:Evt,8F203,3,R1:B1,P1:1,GetWaf,^1 is now retracted from ^2 during ^3 command>95
2019-12-26T00:38:39.100+07:00	INFO 	R1 receive message <867:Res,0>65
2019-12-26T00:38:39.130+07:00	INFO 	R1 send <870:QryCpos,R1:B1,Symbl>39
2019-12-26T00:38:39.157+07:00	INFO 	R1 receive message <870:Ack,0>44
2019-12-26T00:38:39.187+07:00	INFO 	R1 receive message <870:Res,P1:1,Safe>C6
2019-12-26T00:38:39.219+07:00	INFO 	R1 send <871:PutWaf,R1:B1,P1:25>DB
2019-12-26T00:38:39.248+07:00	INFO 	R1 receive message <871:Ack,0>45
2019-12-26T00:38:39.968+07:00	INFO 	R1 receive event <-158:Evt,8F201,3,R1:B1,P1:25,PutWaf,^1 is now pointing at ^2 during ^3 command>AE
2019-12-26T00:38:40.973+07:00	INFO 	R1 receive event <-159:Evt,8F202,3,R1:B1,P1:25,PutWaf,^1 is now extended into ^2 during ^3 command>7E
2019-12-26T00:38:42.239+07:00	INFO 	R1 receive event <-160:Evt,8F203,3,R1:B1,P1:25,PutWaf,^1 is now retracted from ^2 during ^3 command>DE
2019-12-26T00:38:42.266+07:00	INFO 	R1 receive message <871:Res,0>60
2019-12-26T00:38:42.294+07:00	INFO 	R1 send <875:QryCpos,R1:B1,Symbl>3E
2019-12-26T00:38:42.320+07:00	INFO 	R1 receive message <875:Ack,0>49
2019-12-26T00:38:42.350+07:00	INFO 	R1 receive message <875:Res,P1:25,Safe>01
2019-12-26T00:38:52.383+07:00	INFO 	R1 send <886:GetWaf,R1:B1,P1:25>C8
2019-12-26T00:38:52.410+07:00	INFO 	R1 receive message <886:Ack,0>4B
2019-12-26T00:38:53.407+07:00	INFO 	R1 receive event <-161:Evt,8F202,3,R1:B1,P1:25,GetWaf,^1 is now extended into ^2 during ^3 command>5E
2019-12-26T00:38:54.897+07:00	INFO 	R1 receive event <-162:Evt,8F203,3,R1:B1,P1:25,GetWaf,^1 is now retracted from ^2 during ^3 command>C7
2019-12-26T00:38:54.926+07:00	INFO 	R1 receive message <886:Res,0>66
2019-12-26T00:38:54.956+07:00	INFO 	R1 send <890:QryCpos,R1:B1,Symbl>3B
2019-12-26T00:38:54.986+07:00	INFO 	R1 receive message <890:Ack,0>46
2019-12-26T00:38:55.014+07:00	INFO 	R1 receive message <890:Res,P1:25,Safe>FE
2019-12-26T00:38:55.043+07:00	INFO 	R1 send <891:PutWaf,R1:B1,P1:1>A7
2019-12-26T00:38:55.073+07:00	INFO 	R1 receive message <891:Ack,0>47
2019-12-26T00:38:55.793+07:00	INFO 	R1 receive event <-163:Evt,8F201,3,R1:B1,P1:1,PutWaf,^1 is now pointing at ^2 during ^3 command>74
2019-12-26T00:38:56.801+07:00	INFO 	R1 receive event <-164:Evt,8F202,3,R1:B1,P1:1,PutWaf,^1 is now extended into ^2 during ^3 command>44
2019-12-26T00:38:58.066+07:00	INFO 	R1 receive event <-165:Evt,8F203,3,R1:B1,P1:1,PutWaf,^1 is now retracted from ^2 during ^3 command>AD
2019-12-26T00:38:58.095+07:00	INFO 	R1 receive message <891:Res,0>62
2019-12-26T00:38:58.123+07:00	INFO 	R1 send <895:QryCpos,R1:B1,Symbl>40
2019-12-26T00:38:58.153+07:00	INFO 	R1 receive message <895:Ack,0>4B
2019-12-26T00:38:58.182+07:00	INFO 	R1 receive message <895:Res,P1:1,Safe>CD
2019-12-26T00:39:03.217+07:00	INFO 	P1 send <739:Unload,Unclamp>3C
2019-12-26T00:39:03.258+07:00	INFO 	P1 receive message <739:Ack,0>48
2019-12-26T00:39:03.930+07:00	INFO 	P1 receive event <-461:Evt,DF037,POD Lowered Off>BD
2019-12-26T00:39:03.934+07:00	INFO 	P1 receive event <-462:Evt,DF041,Mapper not in safe location>AE
2019-12-26T00:39:06.039+07:00	INFO 	P1 receive event <-463:Evt,DF034,PDO Raised On>E4
2019-12-26T00:39:06.067+07:00	INFO 	P1 receive event <-464:Evt,DF033,PDO Undocked Off>17
2019-12-26T00:39:07.325+07:00	INFO 	P1 receive event <-465:Evt,DF030,PDO Docked On>D4
2019-12-26T00:39:07.332+07:00	INFO 	P1 receive event <-466:Evt,DF023,FOUP Door Unlatched Off>8E
2019-12-26T00:39:07.336+07:00	INFO 	P1 receive event <-467:Evt,DF020,FOUP Door Latched On>4B
2019-12-26T00:39:07.356+07:00	INFO 	P1 receive event <-468:Evt,DF025,FOUP Door Unchucked>59
2019-12-26T00:39:08.294+07:00	INFO 	P1 receive event <-469:Evt,DF016,Docked Off>37
2019-12-26T00:39:08.876+07:00	INFO 	P1 receive event <-470:Evt,DF017,Undocked On>B5
2019-12-26T00:39:08.896+07:00	INFO 	P1 receive event <-471:Evt,DF012,Clamped Off>98
2019-12-26T00:39:08.900+07:00	INFO 	P1 receive event <-472:Evt,DF013,Unclamped On>1F
2019-12-26T00:39:08.961+07:00	INFO 	P1 receive message <739:Res,0,OK>29
2019-12-26T00:39:08.994+07:00	INFO 	R1 send <907:Init>6E
2019-12-26T00:39:09.021+07:00	INFO 	R1 receive message <907:Ack,0>45
2019-12-26T00:39:10.341+07:00	INFO 	R1 receive message <907:Res,0>60
2019-12-26T00:39:10.368+07:00	INFO 	R1 send <909:Home>65
2019-12-26T00:39:10.404+07:00	INFO 	R1 receive message <909:Ack,0>47
2019-12-26T00:39:12.641+07:00	INFO 	R1 receive message <909:Res,0>62
2019-12-26T00:39:12.645+07:00	INFO 	R1 send <913:QryCpos,R1:B1,Symbl>37
2019-12-26T00:39:12.699+07:00	INFO 	R1 receive message <913:Ack,0>42
2019-12-26T00:39:12.725+07:00	INFO 	R1 receive message <913:Res,P1:1,Safe>C4
2019-12-26T00:39:12.753+07:00	INFO 	P1 send <750:Home>5F
2019-12-26T00:39:12.781+07:00	INFO 	P1 receive message <750:Ack,0>41
2019-12-26T00:39:12.809+07:00	INFO 	P1 receive event <-473:Evt,3FE01,Loadport Requires Homing>E2
2019-12-26T00:39:12.836+07:00	INFO 	P1 receive event <-474:Evt,DF011,Clamped On>3C
2019-12-26T00:39:12.840+07:00	INFO 	P1 receive event <-475:Evt,DF014,Unclamped Off>81
2019-12-26T00:39:13.502+07:00	INFO 	P1 receive event <-476:Evt,DF012,Clamped Off>9D
2019-12-26T00:39:13.506+07:00	INFO 	P1 receive event <-477:Evt,DF013,Unclamped On>24
2019-12-26T00:39:13.565+07:00	INFO 	P1 receive message <750:Res,0,OK>22
2019-12-26T00:39:13.597+07:00	INFO 	P1 send <752:Load,Open>16
2019-12-26T00:39:13.623+07:00	INFO 	P1 receive message <752:Ack,0>43
2019-12-26T00:39:13.665+07:00	INFO 	P1 receive event <-478:Evt,DF024,FOUP Door Chucked>76
2019-12-26T00:39:13.688+07:00	INFO 	P1 receive event <-479:Evt,DF031,PDO Docked Off>38
2019-12-26T00:39:13.692+07:00	INFO 	P1 receive event <-480:Evt,DF021,FOUP Door Latched Off>A5
2019-12-26T00:39:13.697+07:00	INFO 	P1 receive event <-481:Evt,DF022,FOUP Door Unlatched On>2C
2019-12-26T00:39:13.744+07:00	INFO 	P1 receive event <-482:Evt,DF011,Clamped On>3B
2019-12-26T00:39:13.748+07:00	INFO 	P1 receive event <-483:Evt,DF014,Unclamped Off>80
2019-12-26T00:39:14.289+07:00	INFO 	P1 receive event <-484:Evt,DF018,Undocked Off>19
2019-12-26T00:39:14.761+07:00	INFO 	P1 receive event <-485:Evt,DF015,Docked On>D6
2019-12-26T00:39:15.200+07:00	INFO 	P1 receive event <-486:Evt,DF030,PDO Docked On>D7
2019-12-26T00:39:15.253+07:00	INFO 	P1 receive event <-487:Evt,DF031,PDO Docked Off>37
2019-12-26T00:39:18.855+07:00	INFO 	P1 receive event <-488:Evt,DF032,PDO Undocked On>BE
2019-12-26T00:39:18.890+07:00	INFO 	P1 receive event <-489:Evt,DF035,PDO Raised Off>4B
2019-12-26T00:39:21.731+07:00	INFO 	P1 receive event <-490:Evt,DF036,POD Lowered On>60
2019-12-26T00:39:21.735+07:00	INFO 	P1 receive event <-491:Evt,DF040,Mapper in safe location>3E
2019-12-26T00:39:22.388+07:00	INFO 	P1 receive message <752:Res,0,OK>24
2019-12-26T00:39:22.417+07:00	INFO 	P1 send <761:GetMap>16
2019-12-26T00:39:22.443+07:00	INFO 	P1 receive message <761:Ack,0>43
2019-12-26T00:39:22.469+07:00	INFO 	P1 receive message <761:Res,0,25,1;0.76;0.04,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00,0;0.00;0.00>A1
2019-12-26T00:39:27.551+07:00	INFO 	R1 send <929:GetWaf,R1:B1,P1:1>90
2019-12-26T00:39:27.584+07:00	INFO 	R1 receive message <929:Ack,0>49
2019-12-26T00:39:28.584+07:00	INFO 	R1 receive event <-166:Evt,8F202,3,R1:B1,P1:1,GetWaf,^1 is now extended into ^2 during ^3 command>2D
2019-12-26T00:39:30.071+07:00	INFO 	R1 receive event <-167:Evt,8F203,3,R1:B1,P1:1,GetWaf,^1 is now retracted from ^2 during ^3 command>96
2019-12-26T00:39:30.108+07:00	INFO 	R1 receive message <929:Res,0>64
2019-12-26T00:39:30.137+07:00	INFO 	R1 send <932:QryCpos,R1:B1,Symbl>38
2019-12-26T00:39:30.172+07:00	INFO 	R1 receive message <932:Ack,0>43
2019-12-26T00:39:30.201+07:00	INFO 	R1 receive message <932:Res,P1:1,Safe>C5
2019-12-26T00:39:30.233+07:00	INFO 	R1 send <933:PutWaf,R1:B1,P1:25>DA
2019-12-26T00:39:30.263+07:00	INFO 	R1 receive message <933:Ack,0>44
2019-12-26T00:39:30.982+07:00	INFO 	R1 receive event <-168:Evt,8F201,3,R1:B1,P1:25,PutWaf,^1 is now pointing at ^2 during ^3 command>AF
2019-12-26T00:39:31.988+07:00	INFO 	R1 receive event <-169:Evt,8F202,3,R1:B1,P1:25,PutWaf,^1 is now extended into ^2 during ^3 command>7F
2019-12-26T00:39:33.255+07:00	INFO 	R1 receive event <-170:Evt,8F203,3,R1:B1,P1:25,PutWaf,^1 is now retracted from ^2 during ^3 command>DF
2019-12-26T00:39:33.282+07:00	INFO 	R1 receive message <933:Res,0>5F
2019-12-26T00:39:33.314+07:00	INFO 	R1 send <937:QryCpos,R1:B1,Symbl>3D
2019-12-26T00:39:33.350+07:00	INFO 	R1 receive message <937:Ack,0>48
2019-12-26T00:39:33.381+07:00	INFO 	R1 receive message <937:Res,P1:25,Safe>00
2019-12-26T00:39:43.418+07:00	INFO 	R1 send <948:GetWaf,R1:B1,P1:25>C7
2019-12-26T00:39:43.463+07:00	INFO 	R1 receive message <948:Ack,0>4A
2019-12-26T00:39:44.445+07:00	INFO 	R1 receive event <-171:Evt,8F202,3,R1:B1,P1:25,GetWaf,^1 is now extended into ^2 during ^3 command>5F
2019-12-26T00:39:45.936+07:00	INFO 	R1 receive event <-172:Evt,8F203,3,R1:B1,P1:25,GetWaf,^1 is now retracted from ^2 during ^3 command>C8
2019-12-26T00:39:45.965+07:00	INFO 	R1 receive message <948:Res,0>65
2019-12-26T00:39:45.994+07:00	INFO 	R1 send <952:QryCpos,R1:B1,Symbl>3A
2019-12-26T00:39:46.022+07:00	INFO 	R1 receive message <952:Ack,0>45
2019-12-26T00:39:46.054+07:00	INFO 	R1 receive message <952:Res,P1:25,Safe>FD
2019-12-26T00:39:46.086+07:00	INFO 	R1 send <953:PutWaf,R1:B1,P1:1>A6
2019-12-26T00:39:46.116+07:00	INFO 	R1 receive message <953:Ack,0>46
2019-12-26T00:39:46.834+07:00	INFO 	R1 receive event <-173:Evt,8F201,3,R1:B1,P1:1,PutWaf,^1 is now pointing at ^2 during ^3 command>75
2019-12-26T00:39:47.840+07:00	INFO 	R1 receive event <-174:Evt,8F202,3,R1:B1,P1:1,PutWaf,^1 is now extended into ^2 during ^3 command>45
2019-12-26T00:39:49.107+07:00	INFO 	R1 receive event <-175:Evt,8F203,3,R1:B1,P1:1,PutWaf,^1 is now retracted from ^2 during ^3 command>AE
2019-12-26T00:39:49.135+07:00	INFO 	R1 receive message <953:Res,0>61
2019-12-26T00:39:49.162+07:00	INFO 	R1 send <957:QryCpos,R1:B1,Symbl>3F
2019-12-26T00:39:49.200+07:00	INFO 	R1 receive message <957:Ack,0>4A
2019-12-26T00:39:49.229+07:00	INFO 	R1 receive message <957:Res,P1:1,Safe>CC
2019-12-26T00:39:54.264+07:00	INFO 	P1 send <794:Unload,Unclamp>3D
2019-12-26T00:39:54.297+07:00	INFO 	P1 receive message <794:Ack,0>49
2019-12-26T00:39:54.978+07:00	INFO 	P1 receive event <-492:Evt,DF037,POD Lowered Off>C1
2019-12-26T00:39:54.982+07:00	INFO 	P1 receive event <-493:Evt,DF041,Mapper not in safe location>B2
2019-12-26T00:39:57.085+07:00	INFO 	P1 receive event <-494:Evt,DF034,PDO Raised On>E8
2019-12-26T00:39:57.115+07:00	INFO 	P1 receive event <-495:Evt,DF033,PDO Undocked Off>1B
2019-12-26T00:39:58.371+07:00	INFO 	P1 receive event <-496:Evt,DF030,PDO Docked On>D8
2019-12-26T00:39:58.379+07:00	INFO 	P1 receive event <-497:Evt,DF023,FOUP Door Unlatched Off>92
2019-12-26T00:39:58.383+07:00	INFO 	P1 receive event <-498:Evt,DF020,FOUP Door Latched On>4F
2019-12-26T00:39:58.406+07:00	INFO 	P1 receive event <-499:Evt,DF025,FOUP Door Unchucked>5D
